"id","_j","consent","q36preference","equitypref","q","gender","age","q37organisation","q38sector","q35yrs_experience","q39oh_network","q40equity_concept","survey","a1","v1","totala","a2","v2","totalb","a1t","v1t","a2t","v2t","part2","part3","HaveA","HaveB","dumfemale","own_health","exp","q36","q40"
129,46,NA,"1","",1,"5",11,"9","9","","5","35","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,80,NA,1,35
129,47,NA,"1","",0,"5",11,"9","9","","5","35","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,80,NA,1,35
130,21,NA,"2","",0,"5",3,"4","4","","4","36","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,80,9,2,36
130,22,NA,"2","",0,"5",3,"4","4","","4","36","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,80,9,2,36
130,23,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,80,9,2,36
130,24,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,80,9,2,36
130,25,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,80,9,2,36
130,26,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,80,9,2,36
130,27,NA,"2","",0,"5",3,"4","4","","4","36","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,80,9,2,36
130,31,NA,"2","",0,"5",3,"4","4","","4","36","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,80,9,2,36
130,32,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,80,9,2,36
130,33,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,80,9,2,36
130,34,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,80,9,2,36
130,35,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,80,9,2,36
130,36,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,80,9,2,36
130,37,NA,"2","",0,"5",3,"4","4","","4","36","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,80,9,2,36
130,41,NA,"2","",0,"5",3,"4","4","","4","36","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,80,9,2,36
130,42,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,80,9,2,36
130,43,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,80,9,2,36
130,44,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,80,9,2,36
130,45,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,80,9,2,36
130,46,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,80,9,2,36
130,47,NA,"2","",1,"5",3,"4","4","","4","36","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,80,9,2,36
131,21,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,90,15,1,36
131,22,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,90,15,1,36
131,23,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,90,15,1,36
131,24,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,90,15,1,36
131,25,NA,"1","",1,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,90,15,1,36
131,26,NA,"1","",1,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,90,15,1,36
131,27,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,90,15,1,36
131,31,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,90,15,1,36
131,32,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,90,15,1,36
131,33,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,90,15,1,36
131,34,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,90,15,1,36
131,35,NA,"1","",1,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,90,15,1,36
131,36,NA,"1","",NA,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,90,15,1,36
131,37,NA,"1","",1,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,90,15,1,36
131,41,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,90,15,1,36
131,42,NA,"1","",NA,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,90,15,1,36
131,43,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,90,15,1,36
131,44,NA,"1","",0,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,90,15,1,36
131,45,NA,"1","",1,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,90,15,1,36
131,46,NA,"1","",1,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,90,15,1,36
131,47,NA,"1","",1,"5",6,"6","1,4,7","","4","36","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,90,15,1,36
132,21,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,80,30,1,36
132,22,NA,"1","",1,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,80,30,1,36
132,23,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,80,30,1,36
132,24,NA,"1","",NA,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,80,30,1,36
132,25,NA,"1","",1,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,80,30,1,36
132,26,NA,"1","",NA,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,80,30,1,36
132,27,NA,"1","",NA,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,80,30,1,36
132,31,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,80,30,1,36
132,32,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,80,30,1,36
132,33,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,80,30,1,36
132,34,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,80,30,1,36
132,35,NA,"1","",1,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,80,30,1,36
132,36,NA,"1","",1,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,80,30,1,36
132,37,NA,"1","",1,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,80,30,1,36
132,41,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,80,30,1,36
132,42,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,80,30,1,36
132,43,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,80,30,1,36
132,44,NA,"1","",0,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,80,30,1,36
132,45,NA,"1","",1,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,80,30,1,36
132,46,NA,"1","",1,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,80,30,1,36
132,47,NA,"1","",1,"5",7,"9","4,7","","4","36","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,80,30,1,36
133,21,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,90,26,1,35
133,22,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,90,26,1,35
133,23,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,90,26,1,35
133,24,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,90,26,1,35
133,25,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,90,26,1,35
133,26,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,90,26,1,35
133,27,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,90,26,1,35
133,31,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,90,26,1,35
133,32,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,90,26,1,35
133,33,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,90,26,1,35
133,34,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,90,26,1,35
133,35,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,90,26,1,35
133,36,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,90,26,1,35
133,37,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,90,26,1,35
133,41,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,90,26,1,35
133,42,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,90,26,1,35
133,43,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,90,26,1,35
133,44,NA,"1","",0,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,90,26,1,35
133,45,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,90,26,1,35
133,46,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,90,26,1,35
133,47,NA,"1","",1,"5",6,"4.6","1","","4","35","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,90,26,1,35
134,21,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,0,90,3,1,35
134,22,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,0,90,3,1,35
134,23,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,0,90,3,1,35
134,24,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,0,90,3,1,35
134,25,NA,"1","",1,"2",2,"6","7","","4","35","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,0,90,3,1,35
134,26,NA,"1","",1,"2",2,"6","7","","4","35","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,0,90,3,1,35
134,27,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,0,90,3,1,35
134,31,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,0,90,3,1,35
134,32,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,0,90,3,1,35
134,33,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,0,90,3,1,35
134,34,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,0,90,3,1,35
134,35,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,0,90,3,1,35
134,36,NA,"1","",1,"2",2,"6","7","","4","35","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,0,90,3,1,35
134,37,NA,"1","",1,"2",2,"6","7","","4","35","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,0,90,3,1,35
134,41,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,0,90,3,1,35
134,42,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,0,90,3,1,35
134,43,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,16,6,22,69,33,75,29,0,1,51,52,0,90,3,1,35
134,44,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,13,8,21,69,33,72,31,0,1,51,52,0,90,3,1,35
134,45,NA,"1","",1,"2",2,"6","7","","4","35","NTD_WS",10,10,20,7,12,19,69,33,66,35,0,1,51,51,0,90,3,1,35
134,46,NA,"1","",1,"2",2,"6","7","","4","35","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,0,90,3,1,35
134,47,NA,"1","",0,"2",2,"6","7","","4","35","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,0,90,3,1,35
135,21,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,0,80,10,1,34
135,22,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,0,80,10,1,34
135,23,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,0,80,10,1,34
135,24,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,0,80,10,1,34
135,25,NA,"1","",1,"2",5,"6","1","","5","34","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,0,80,10,1,34
135,26,NA,"1","",1,"2",5,"6","1","","5","34","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,0,80,10,1,34
135,27,NA,"1","",NA,"2",5,"6","1","","5","34","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,0,80,10,1,34
135,31,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,0,80,10,1,34
135,32,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,0,80,10,1,34
135,33,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,0,80,10,1,34
135,34,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,0,80,10,1,34
135,35,NA,"1","",1,"2",5,"6","1","","5","34","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,0,80,10,1,34
135,36,NA,"1","",1,"2",5,"6","1","","5","34","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,0,80,10,1,34
135,37,NA,"1","",1,"2",5,"6","1","","5","34","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,0,80,10,1,34
135,41,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,0,80,10,1,34
135,42,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,0,80,10,1,34
135,43,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,16,6,22,69,33,75,29,0,1,51,52,0,80,10,1,34
135,44,NA,"1","",0,"2",5,"6","1","","5","34","NTD_WS",10,10,20,13,8,21,69,33,72,31,0,1,51,52,0,80,10,1,34
135,45,NA,"1","",1,"2",5,"6","1","","5","34","NTD_WS",10,10,20,7,12,19,69,33,66,35,0,1,51,51,0,80,10,1,34
135,46,NA,"1","",1,"2",5,"6","1","","5","34","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,0,80,10,1,34
135,47,NA,"1","",1,"2",5,"6","1","","5","34","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,0,80,10,1,34
136,21,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,85,30,2,35
136,22,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,85,30,2,35
136,23,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,85,30,2,35
136,24,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,85,30,2,35
136,25,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,85,30,2,35
136,26,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,85,30,2,35
136,27,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,85,30,2,35
136,31,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,85,30,2,35
136,32,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,85,30,2,35
136,33,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,85,30,2,35
136,34,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,85,30,2,35
136,35,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,85,30,2,35
136,36,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,85,30,2,35
136,37,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,85,30,2,35
136,41,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,85,30,2,35
136,42,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,85,30,2,35
136,43,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,85,30,2,35
136,44,NA,"2","",0,"5",8,"5","4","","5","35","NTD_WS",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,85,30,2,35
136,45,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,85,30,2,35
136,46,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,85,30,2,35
136,47,NA,"2","",1,"5",8,"5","4","","5","35","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,85,30,2,35
137,21,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,90,6,1,33
137,22,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,90,6,1,33
137,23,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,90,6,1,33
137,24,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,90,6,1,33
137,25,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,90,6,1,33
137,26,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,90,6,1,33
137,27,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,90,6,1,33
137,31,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,90,6,1,33
137,32,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,90,6,1,33
137,33,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,90,6,1,33
137,34,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,90,6,1,33
137,35,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,90,6,1,33
137,36,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,90,6,1,33
137,37,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,90,6,1,33
137,41,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,90,6,1,33
137,42,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,90,6,1,33
137,43,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,16,6,22,69,33,75,29,0,1,51,52,1,90,6,1,33
137,44,NA,"1","",0,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,13,8,21,69,33,72,31,0,1,51,52,1,90,6,1,33
137,45,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,7,12,19,69,33,66,35,0,1,51,51,1,90,6,1,33
137,46,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,4,14,18,69,33,63,37,0,1,51,50,1,90,6,1,33
137,47,NA,"1","",1,"5",3,"6","1,7","","4","33","NTD_WS",10,10,20,1,16,17,69,33,60,39,0,1,51,50,1,90,6,1,33
138,21,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,22,2,24,69,58,81,50,0,0,64,66,1,80,0,1,35
138,22,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,19,4,23,69,58,78,52,0,0,64,65,1,80,0,1,35
138,23,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,16,6,22,69,58,75,54,0,0,64,65,1,80,0,1,35
138,24,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,13,8,21,69,58,72,56,0,0,64,64,1,80,0,1,35
138,25,NA,"1","",1,"5",1,"6","7","","5","35","NTD_WS",10,10,20,7,12,19,69,58,66,60,0,0,64,63,1,80,0,1,35
138,26,NA,"1","",1,"5",1,"6","7","","5","35","NTD_WS",10,10,20,4,14,18,69,58,63,62,0,0,64,63,1,80,0,1,35
138,27,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,1,16,17,69,58,60,64,0,0,64,62,1,80,0,1,35
138,31,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,22,2,24,69,43,81,35,1,0,56,58,1,80,0,1,35
138,32,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,19,4,23,69,43,78,37,1,0,56,58,1,80,0,1,35
138,33,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,16,6,22,69,43,75,39,1,0,56,57,1,80,0,1,35
138,34,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,13,8,21,69,43,72,41,1,0,56,57,1,80,0,1,35
138,35,NA,"1","",1,"5",1,"6","7","","5","35","NTD_WS",10,10,20,7,12,19,69,43,66,45,1,0,56,56,1,80,0,1,35
138,36,NA,"1","",1,"5",1,"6","7","","5","35","NTD_WS",10,10,20,4,14,18,69,43,63,47,1,0,56,55,1,80,0,1,35
138,37,NA,"1","",1,"5",1,"6","7","","5","35","NTD_WS",10,10,20,1,16,17,69,43,60,49,1,0,56,55,1,80,0,1,35
138,41,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,22,2,24,69,33,81,25,0,1,51,53,1,80,0,1,35
138,42,NA,"1","",0,"5",1,"6","7","","5","35","NTD_WS",10,10,20,19,4,23,69,33,78,27,0,1,51,53,1,80,0,1,35
